CUSTNAME,GenderCode,CITY,CREDITCARD_TYPE,CUST_ID,ORDER_ID,ORDER_DATE,ORDER_TIME,AGE,T_TYPE,PURCHASE_TOUCHPOINT,PURCHASE_STATUS,GENERATION,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5,portfolio_6,portfolio_7,portfolio_8,portfolio_9,portfolio_10,portfolio_11,portfolio_12,portfolio_13,portfolio_14,portfolio_15,portfolio_16,portfolio_17,portfolio_18,portfolio_19,portfolio_20,portfolio_21,portfolio_22,portfolio_23,portfolio_24,portfolio_25,portfolio_26,portfolio_27,portfolio_28,portfolio_29
Arthur John         ,Mr.,Cairo,VISA,10504,3434,2016-05-18 00:00:00.000,2016.5.18 23:58,79,Complete,Desktop,Frequent,Baby_Boomers,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Arthur John         ,Mr.,Cairo,VISA,10504,5402,2016-04-07 00:00:00.000,2016.4.7 8:47,79,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Gina Clay           ,Mrs.,Calgary,JCB,10508,7175,2016-03-14 00:00:00.000,2016.3.14 2:22,79,Cancelled,Desktop,Frequent,Baby_Boomers,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Robert Moon         ,Mr.,Callicoon,American Express,10512,2404,2016-03-16 17:47:25.000,2016.3.16 17:47,65,Complete,Desktop,Frequent,Baby_Boomers,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Robert Moon         ,Mr.,Callicoon,American Express,10512,4602,2016-05-18 00:00:00.000,2016.5.18 23:58,65,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
Robert Moon         ,Mr.,Callicoon,American Express,10512,4882,2016-10-26 00:00:00.000,2016.10.26 20:07,65,In-Progress,Desktop,Frequent,Baby_Boomers,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
Robert Moon         ,Mr.,Callicoon,American Express,10512,7001,2016-03-31 00:00:00.000,2016.3.31 18:57,65,Cancelled,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1
Louis Byers         ,Mr.,Calvignano,Discover,10516,388,2016-11-13 00:00:00.000,2016.11.13 21:59,51,In-Progress,Phone,Occasional,Gen_X,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louis Byers         ,Mr.,Calvignano,Discover,10516,2644,2016-10-22 00:00:00.000,2016.10.22 8:19,51,In-Progress,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Louis Byers         ,Mr.,Calvignano,Discover,10516,2664,2016-04-09 00:00:00.000,2016.4.9 19:27,51,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Louis Byers         ,Mr.,Calvignano,Discover,10516,2942,2016-11-12 00:00:00.000,2016.12.12 3:19,51,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Louis Byers         ,Mr.,Calvignano,Discover,10516,6212,2016-12-10 00:00:00.000,2016.12.10 1:32,51,Cancelled,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Louis Byers         ,Mr.,Calvignano,Discover,10516,6783,2016-11-12 00:00:00.000,2016.11.12 17:43,51,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silvia Aaron        ,Mrs.,Cambrai,Discover,10520,193,2016-10-22 00:00:00.000,2016.10.22 8:19,48,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silvia Aaron        ,Mrs.,Cambrai,Discover,10520,2354,2016-11-03 00:00:00.000,2016.11.3 8:44,48,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Silvia Aaron        ,Mrs.,Cambrai,Discover,10520,4503,2016-05-11 00:00:00.000,2016.5.11 21:27,48,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silvia Aaron        ,Mrs.,Cambrai,Discover,10520,7893,2016-03-16 17:47:25.000,2016.3.16 17:47,48,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Alice Oberlander    ,Mrs.,Cambridge,Discover,10524,115,2016-03-16 17:47:25.000,2016.3.16 17:47,80,Cancelled,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
Alice Oberlander    ,Mrs.,Cambridge,Discover,10524,2281,2016-09-16 00:00:00.000,2016.9.16 9:11,80,Complete,Desktop,Frequent,Baby_Boomers,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Alice Oberlander    ,Mrs.,Cambridge,Discover,10524,5986,2016-03-16 17:47:25.000,2016.3.16 17:47,80,Cancelled,Desktop,Frequent,Baby_Boomers,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alice Oberlander    ,Mrs.,Cambridge,Discover,10524,6065,2016-05-19 00:00:00.000,2016.5.19 20:47,80,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Alice Oberlander    ,Mrs.,Cambridge,Discover,10524,6893,2016-11-12 00:00:00.000,2016.12.12 3:19,80,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
David Mathes        ,Mr.,Cambridge,Diners Club,10528,1408,2016-09-30 00:00:00.000,2016.9.30 18:57,40,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
David Mathes        ,Mr.,Cambridge,Diners Club,10528,3053,2016-09-12 00:00:00.000,2016.9.12 6:11,40,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
David Mathes        ,Mr.,Cambridge,Diners Club,10528,5759,2016-03-16 17:47:25.000,2016.3.16 17:47,40,In-Progress,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Mathes        ,Mr.,Cambridge,Diners Club,10528,9284,2016-11-25 00:00:00.000,2016.11.25 16:23,40,Complete,Phone,Occasional,Gen_Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kim Williams        ,Miss.,Camden,JCB,10532,1751,2016-08-23 00:00:00.000,2016.8.23 22:47,29,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
Kim Williams        ,Miss.,Camden,JCB,10532,2911,2016-11-19 00:00:00.000,2016.11.19 4:34,29,Complete,Desktop,Occasional,Gen_Y,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0
Kim Williams        ,Miss.,Camden,JCB,10532,6687,2016-04-26 00:00:00.000,2016.4.26 2:22,29,Abandoned,Desktop,Occasional,Gen_Y,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kim Williams        ,Miss.,Camden,JCB,10532,7634,2016-01-08 00:00:00.000,2016.1.8 3:13,29,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Lorenzo Ouellette   ,Mr.,Campagnano Di Roma,American Express,10540,1856,2016-08-09 00:00:00.000,2016.8.9 2:48,72,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
Lorenzo Ouellette   ,Mr.,Campagnano Di Roma,American Express,10540,3843,2016-01-06 00:00:00.000,2016.1.6 18:23,72,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
Lorenzo Ouellette   ,Mr.,Campagnano Di Roma,American Express,10540,6816,2016-11-03 00:00:00.000,2016.11.3 19:43,72,Complete,Desktop,Frequent,Baby_Boomers,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Lorenzo Ouellette   ,Mr.,Campagnano Di Roma,American Express,10540,8414,2016-02-23 00:00:00.000,2016.2.23 20:47,72,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
Jessica Jackson     ,Mrs.,Campiglia Marittima,JCB,10544,219,2016-09-30 00:00:00.000,2016.9.30 18:57,54,Complete,Phone,Occasional,Baby_Boomers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica Jackson     ,Mrs.,Campiglia Marittima,JCB,10544,270,2016-08-13 00:00:00.000,2016.8.13 20:33,54,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jessica Jackson     ,Mrs.,Campiglia Marittima,JCB,10544,3412,2016-03-16 17:47:25.000,2016.3.16 17:47,54,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Pierre Tozier       ,Mr.,Campo Real,JCB,10548,4100,2016-11-13 00:00:00.000,2016.11.13 21:59,24,Complete,Phone,FirstTime,Gen_Y,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
Dorothy Broadwell   ,Mrs.,Campoli Di Caulonia,Diners Club,10552,1154,2016-03-10 00:00:00.000,2016.3.10 6:22,31,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dorothy Broadwell   ,Mrs.,Campoli Di Caulonia,Diners Club,10552,3711,2016-02-06 00:00:00.000,2016.2.6 13:07,31,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorothy Broadwell   ,Mrs.,Campoli Di Caulonia,Diners Club,10552,7845,2016-06-01 00:00:00.000,2016.6.1 16:58,31,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ulysses Dejesus     ,Mr.,Canoona,Diners Club,10556,4157,2016-03-16 17:47:25.000,2016.3.16 17:47,21,Complete,Phone,FirstTime,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Ulysses Dejesus     ,Mr.,Canoona,Diners Club,10556,7876,2016-03-28 00:00:00.000,2016.3.28 23:58,21,Complete,Phone,FirstTime,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Steven Ramsay       ,Mr.,Capella,American Express,10560,3116,2016-06-26 00:00:00.000,2016.6.26 15:29,48,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Ramsay       ,Mr.,Capella,American Express,10560,3702,2016-04-13 00:00:00.000,2016.4.13 23:47,48,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Steven Ramsay       ,Mr.,Capella,American Express,10560,5117,2016-08-13 00:00:00.000,2016.8.13 11:29,48,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Barron         ,Mr.,Capiago Intimiano,VISA,10564,1070,2016-06-26 00:00:00.000,2016.6.26 15:29,41,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
John Barron         ,Mr.,Capiago Intimiano,VISA,10564,2365,2016-11-12 00:00:00.000,2016.11.12 17:43,41,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
John Barron         ,Mr.,Capiago Intimiano,VISA,10564,9039,2016-04-10 00:00:00.000,2016.4.10 22:47,41,In-Progress,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Frederick Montero   ,Mr.,Caprile,JCB,10572,2480,2016-03-16 17:47:25.000,2016.3.16 17:47,79,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
Krista Velez        ,Mrs.,Caravita,VISA,10576,2642,2016-01-24 00:00:00.000,2016.1.24 23:13,75,Complete,Desktop,FirstTime,Baby_Boomers,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Krista Velez        ,Mrs.,Caravita,VISA,10576,2938,2016-10-26 00:00:00.000,2016.10.26 20:07,75,Complete,Desktop,FirstTime,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
Krista Velez        ,Mrs.,Caravita,VISA,10576,6899,2016-03-14 00:00:00.000,2016.3.14 2:22,75,Complete,Desktop,FirstTime,Baby_Boomers,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0
Krista Velez        ,Mrs.,Caravita,VISA,10576,8984,2016-12-07 00:00:00.000,2016.12.7 8:43,75,Complete,Desktop,FirstTime,Baby_Boomers,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0
Perry Wilson        ,Mr.,Carlino,Discover,10584,889,2016-01-23 00:00:00.000,2016.1.23 18:23,70,Complete,Phone,Frequent,Baby_Boomers,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Perry Wilson        ,Mr.,Carlino,Discover,10584,3672,2016-03-16 17:47:25.000,2016.3.16 17:47,70,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0
Florence Boyd       ,Mrs.,Carlsbad,American Express,10588,5162,2016-11-03 00:00:00.000,2016.11.3 8:44,NA,Complete,Phone,Frequent,Gen_Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Ibarra         ,Mr.,Carnegie,JCB,10592,927,2016-03-08 00:00:00.000,2016.3.8 20:32,73,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
John Ibarra         ,Mr.,Carnegie,JCB,10592,8479,2016-03-04 00:00:00.000,2016.3.4 2:25,73,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
John Ibarra         ,Mr.,Carnegie,JCB,10592,8484,2016-09-19 00:00:00.000,2016.9.19 19:57,73,Complete,Desktop,Frequent,Baby_Boomers,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Edwin Johnson       ,Mr.,Cary,VISA,10600,1018,2016-03-28 00:00:00.000,2016.3.28 23:58,22,In-Progress,Phone,FirstTime,Gen_Z,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Edwin Johnson       ,Mr.,Cary,VISA,10600,1765,2016-03-19 00:00:00.000,2016.3.19 2:22,22,Complete,Phone,FirstTime,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
Edwin Johnson       ,Mr.,Cary,VISA,10600,2638,2016-11-11 00:00:00.000,2016.11.11 1:34,22,In-Progress,Phone,FirstTime,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Edwin Johnson       ,Mr.,Cary,VISA,10600,3506,2016-08-01 00:00:00.000,2016.8.1 15:29,22,Complete,Phone,FirstTime,Gen_Z,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
Edwin Johnson       ,Mr.,Cary,VISA,10600,5501,2016-05-30 00:00:00.000,2016.5.30 17:27,22,Complete,Phone,FirstTime,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Edwin Johnson       ,Mr.,Cary,VISA,10600,7685,2016-11-08 00:00:00.000,2016.11.8 21:33,22,Complete,Phone,FirstTime,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
David Hale          ,Mr.,Casalsigone,Discover,10604,1788,2016-03-16 17:47:25.000,2016.3.16 17:47,76,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
David Hale          ,Mr.,Casalsigone,Discover,10604,6451,2016-02-23 00:00:00.000,2016.2.23 20:47,76,Complete,Desktop,Frequent,Baby_Boomers,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
David Hale          ,Mr.,Casalsigone,Discover,10604,6841,2016-06-01 00:00:00.000,2016.6.1 16:58,76,In-Progress,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
David Hale          ,Mr.,Casalsigone,Discover,10604,7283,2016-03-16 17:47:25.000,2016.3.16 17:47,76,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Rosita Wimmer       ,Mrs.,Cassano D'Adda,VISA,10612,2225,2016-11-25 00:00:00.000,2016.11.25 16:23,43,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephanie Donovan   ,Mrs.,Castagnole Lanze,American Express,10616,4188,2016-06-09 00:00:00.000,2016.6.9 18:50,52,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephanie Donovan   ,Mrs.,Castagnole Lanze,American Express,10616,7985,2016-03-04 00:00:00.000,2016.3.4 2:25,52,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Patricia Foreman    ,Mrs.,Castel Rigone,JCB,10620,4243,2016-10-07 00:00:00.000,2016.10.7 21:33,70,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0
Angela Cheesman     ,Mrs.,Castelldefels,VISA,10624,4346,2016-07-29 00:00:00.000,2016.7.29 20:59,18,Complete,Phone,Occasional,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Catherine Valenzuela,Mrs.,Castellina In Chianti,VISA,10628,6055,2016-08-09 00:00:00.000,2016.8.9 2:48,47,Complete,Phone,Occasional,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Kenneth Taylor      ,Mr.,Castellnovo,VISA,10632,5548,2016-02-23 00:00:00.000,2016.2.23 20:47,63,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Mcintyre    ,Mr.,Castelnuovo Belbo,American Express,10636,5557,2016-09-16 00:00:00.000,2016.9.16 9:11,27,Complete,Phone,FirstTime,Gen_Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
Clinton Read        ,Mr.,Castiglione Di Sicilia,Discover,10640,4010,2016-08-31 00:00:00.000,2016.8.31 19:17,32,In-Progress,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton Read        ,Mr.,Castiglione Di Sicilia,Discover,10640,4982,2016-06-29 00:00:00.000,2016.6.29 16:50,32,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton Read        ,Mr.,Castiglione Di Sicilia,Discover,10640,6935,2016-09-16 00:00:00.000,2016.9.16 9:11,32,Abandoned,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton Read        ,Mr.,Castiglione Di Sicilia,Discover,10640,8281,2016-02-26 00:00:00.000,2016.2.26 10:25,32,Complete,Phone,Occasional,Gen_Y,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Brown        ,Mr.,Castro-Urdiales,American Express,10644,2426,2016-08-03 00:00:00.000,2016.8.3 17:27,78,Complete,Desktop,Frequent,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Lynn Johnson        ,Miss.,Caviola,Diners Club,10652,403,2016-01-22 00:00:00.000,2016.1.22 22:39,59,In-Progress,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Lynn Johnson        ,Miss.,Caviola,Diners Club,10652,1114,2016-01-23 00:00:00.000,2016.1.23 18:23,59,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lynn Johnson        ,Miss.,Caviola,Diners Club,10652,3229,2016-08-10 00:00:00.000,2016.8.10 22:07,59,In-Progress,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lynn Johnson        ,Miss.,Caviola,Diners Club,10652,4630,2016-02-06 00:00:00.000,2016.2.6 13:07,59,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Lynn Johnson        ,Miss.,Caviola,Diners Club,10652,8407,2016-04-06 00:00:00.000,2016.4.6 13:07,59,Complete,Phone,Occasional,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Harris      ,Mr.,Cazzano Sant'Andrea,JCB,10656,2199,2016-10-20 00:00:00.000,2016.10.20 20:07,41,In-Progress,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Harris      ,Mr.,Cazzano Sant'Andrea,JCB,10656,2216,2016-01-01 00:00:00.000,2016.1.1 15:47,41,Complete,Phone,Occasional,Gen_Y,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Harris      ,Mr.,Cazzano Sant'Andrea,JCB,10656,6195,2016-03-10 00:00:00.000,2016.3.10 6:22,41,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Harris      ,Mr.,Cazzano Sant'Andrea,JCB,10656,6409,2016-05-30 00:00:00.000,2016.5.30 17:27,41,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Stephen Harris      ,Mr.,Cazzano Sant'Andrea,JCB,10656,7889,2016-01-16 00:00:00.000,2016.1.16 8:13,41,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Clara Villarreal    ,Mrs.,Celedizzo,JCB,10660,1653,2016-02-23 00:00:00.000,2016.2.23 20:47,32,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Clara Villarreal    ,Mrs.,Celedizzo,JCB,10660,3509,2016-01-23 00:00:00.000,2016.1.23 18:23,32,In-Progress,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Clara Villarreal    ,Mrs.,Celedizzo,JCB,10660,4990,2016-02-09 00:00:00.000,2016.2.9 18:50,32,Complete,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clara Villarreal    ,Mrs.,Celedizzo,JCB,10660,6665,2016-11-25 00:00:00.000,2016.11.25 16:23,32,In-Progress,Phone,Occasional,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
